index,game_id,season,gameType,awayTeam.id,awayTeam.abbrev,awayTeam.logo,homeTeam.id,homeTeam.abbrev,homeTeam.logo,homeTeam.placeName.default,awayTeam.placeName.default,awayTeam.score,homeTeam.score,winningGoalScorer.playerId,winningGoalie.playerId,gameState,link,game_date_time,start_time,game_date
2670,2024020683,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,San Jose,Minnesota,3,1,8481557,8470594,OFF,https://api-web.nhle.com/v1/gamecenter/2024020683/play-by-play,2025-01-11 22:00:00-05:00,10:00 PM,2025-01-11
95,2024020684,20242025,2,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,Detroit,Seattle,2,6,8479337,8475660,OFF,https://api-web.nhle.com/v1/gamecenter/2024020684/play-by-play,2025-01-12 15:00:00-05:00,3:00 PM,2025-01-12
279,2024020685,20242025,2,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,Ottawa,Dallas,2,3,8478146,8482447,OFF,https://api-web.nhle.com/v1/gamecenter/2024020685/play-by-play,2025-01-12 17:00:00-05:00,5:00 PM,2025-01-12
463,2024020686,20242025,2,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,Pittsburgh,Tampa Bay,5,2,8476453,8477992,OFF,https://api-web.nhle.com/v1/gamecenter/2024020686/play-by-play,2025-01-12 17:00:00-05:00,5:00 PM,2025-01-12
647,2024020687,20242025,2,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,Carolina,Anaheim,3,2,8483445,8480843,OFF,https://api-web.nhle.com/v1/gamecenter/2024020687/play-by-play,2025-01-12 17:00:00-05:00,5:00 PM,2025-01-12
831,2024020688,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,Vegas,Minnesota,1,4,8478434,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020688/play-by-play,2025-01-12 20:00:00-05:00,8:00 PM,2025-01-12
96,2024020689,20242025,2,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,Philadelphia,Florida,3,4,8480220,8481035,OFF,https://api-web.nhle.com/v1/gamecenter/2024020689/play-by-play,2025-01-13 19:00:00-05:00,7:00 PM,2025-01-13
280,2024020690,20242025,2,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,Chicago,Calgary,5,2,8474150,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020690/play-by-play,2025-01-13 19:30:00-05:00,7:30 PM,2025-01-13
464,2024020691,20242025,2,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,Edmonton,Los Angeles,0,1,8478402,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020691/play-by-play,2025-01-13 21:30:00-05:00,9:30 PM,2025-01-13
97,2024020692,20242025,2,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,Boston,Tampa Bay,2,6,8473419,8480280,OFF,https://api-web.nhle.com/v1/gamecenter/2024020692/play-by-play,2025-01-14 19:00:00-05:00,7:00 PM,2025-01-14
281,2024020693,20242025,2,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,Dallas,4,1,8482145,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020693/play-by-play,2025-01-14 19:00:00-05:00,7:00 PM,2025-01-14
465,2024020694,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,Detroit,San Jose,6,3,8475798,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020694/play-by-play,2025-01-14 19:00:00-05:00,7:00 PM,2025-01-14
1201,2024020695,20242025,2,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,New Jersey,Florida,2,1,,8481519,OFF,https://api-web.nhle.com/v1/gamecenter/2024020695/play-by-play,2025-01-14 19:30:00-05:00,7:30 PM,2025-01-14
649,2024020696,20242025,2,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,Pittsburgh,Seattle,4,2,8480009,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020696/play-by-play,2025-01-14 19:00:00-05:00,7:00 PM,2025-01-14
833,2024020697,20242025,2,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,Washington,Anaheim,0,3,8479520,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020697/play-by-play,2025-01-14 19:00:00-05:00,7:00 PM,2025-01-14
1017,2024020698,20242025,2,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,Columbus,Philadelphia,2,3,,8480193,OFF,https://api-web.nhle.com/v1/gamecenter/2024020698/play-by-play,2025-01-14 19:00:00-05:00,7:00 PM,2025-01-14
1385,2024020699,20242025,2,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,New York,Ottawa,2,0,8478874,8482447,OFF,https://api-web.nhle.com/v1/gamecenter/2024020699/play-by-play,2025-01-14 19:30:00-05:00,7:30 PM,2025-01-14
1569,2024020700,20242025,2,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,St. Louis,Calgary,1,2,8476889,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020700/play-by-play,2025-01-14 20:00:00-05:00,8:00 PM,2025-01-14
1753,2024020701,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,Nashville,Vegas,3,5,8474564,8481020,OFF,https://api-web.nhle.com/v1/gamecenter/2024020701/play-by-play,2025-01-14 20:00:00-05:00,8:00 PM,2025-01-14
1937,2024020702,20242025,2,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,Winnipeg,Vancouver,1,6,8478398,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020702/play-by-play,2025-01-14 20:00:00-05:00,8:00 PM,2025-01-14
2121,2024020703,20242025,2,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,New York,2,3,8478038,8478406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020703/play-by-play,2025-01-14 21:00:00-05:00,9:00 PM,2025-01-14
2305,2024020704,20242025,2,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,Utah,Montréal,5,3,8481540,8478470,OFF,https://api-web.nhle.com/v1/gamecenter/2024020704/play-by-play,2025-01-14 21:00:00-05:00,9:00 PM,2025-01-14
98,2024020705,20242025,2,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,Buffalo,Carolina,2,4,8480802,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020705/play-by-play,2025-01-15 18:00:00-05:00,6:00 PM,2025-01-15
282,2024020706,20242025,2,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,Minnesota,Edmonton,5,3,8481617,8475717,OFF,https://api-web.nhle.com/v1/gamecenter/2024020706/play-by-play,2025-01-15 20:30:00-05:00,8:30 PM,2025-01-15
99,2024020707,20242025,2,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,New Jersey,3,4,8477939,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020707/play-by-play,2025-01-16 19:00:00-05:00,7:00 PM,2025-01-16
283,2024020708,20242025,2,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,Ottawa,Washington,1,0,8471214,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020708/play-by-play,2025-01-16 19:00:00-05:00,7:00 PM,2025-01-16
467,2024020709,20242025,2,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,Tampa Bay,Anaheim,3,4,,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020709/play-by-play,2025-01-16 19:00:00-05:00,7:00 PM,2025-01-16
651,2024020710,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,Detroit,5,2,8474141,8475660,OFF,https://api-web.nhle.com/v1/gamecenter/2024020710/play-by-play,2025-01-16 19:00:00-05:00,7:00 PM,2025-01-16
835,2024020711,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,Columbus,San Jose,1,4,8482660,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020711/play-by-play,2025-01-16 19:00:00-05:00,7:00 PM,2025-01-16
1019,2024020712,20242025,2,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,New York,Philadelphia,5,3,8481546,8481035,OFF,https://api-web.nhle.com/v1/gamecenter/2024020712/play-by-play,2025-01-16 19:30:00-05:00,7:30 PM,2025-01-16
1203,2024020713,20242025,2,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,St. Louis,Calgary,1,4,8476892,8480981,OFF,https://api-web.nhle.com/v1/gamecenter/2024020713/play-by-play,2025-01-16 20:00:00-05:00,8:00 PM,2025-01-16
1387,2024020714,20242025,2,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,Nashville,Chicago,2,3,,8477424,OFF,https://api-web.nhle.com/v1/gamecenter/2024020714/play-by-play,2025-01-16 20:00:00-05:00,8:00 PM,2025-01-16
1571,2024020715,20242025,2,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,Dallas,Montréal,3,1,8481618,8482487,OFF,https://api-web.nhle.com/v1/gamecenter/2024020715/play-by-play,2025-01-16 20:00:00-05:00,8:00 PM,2025-01-16
1755,2024020716,20242025,2,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,Winnipeg,Seattle,1,2,8476331,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020716/play-by-play,2025-01-16 20:00:00-05:00,8:00 PM,2025-01-16
1939,2024020717,20242025,2,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,Utah,New York,5,3,8475184,8478048,OFF,https://api-web.nhle.com/v1/gamecenter/2024020717/play-by-play,2025-01-16 21:00:00-05:00,9:00 PM,2025-01-16
2123,2024020718,20242025,2,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,Edmonton,4,3,8480803,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020718/play-by-play,2025-01-16 21:30:00-05:00,9:30 PM,2025-01-16
2307,2024020719,20242025,2,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,Vancouver,Los Angeles,5,1,8481532,8475311,OFF,https://api-web.nhle.com/v1/gamecenter/2024020719/play-by-play,2025-01-16 22:00:00-05:00,10:00 PM,2025-01-16
100,2024020720,20242025,2,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,Buffalo,Pittsburgh,5,2,8479996,8477968,OFF,https://api-web.nhle.com/v1/gamecenter/2024020720/play-by-play,2025-01-17 19:00:00-05:00,7:00 PM,2025-01-17
284,2024020721,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,Carolina,Vegas,2,3,8482093,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020721/play-by-play,2025-01-17 19:00:00-05:00,7:00 PM,2025-01-17
101,2024020722,20242025,2,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,New Jersey,Philadelphia,3,1,8481553,8481035,OFF,https://api-web.nhle.com/v1/gamecenter/2024020722/play-by-play,2025-01-18 12:30:00-05:00,12:30 PM,2025-01-18
285,2024020723,20242025,2,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,Ottawa,Boston,5,6,,8482447,OFF,https://api-web.nhle.com/v1/gamecenter/2024020723/play-by-play,2025-01-18 15:00:00-05:00,3:00 PM,2025-01-18
469,2024020724,20242025,2,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,Dallas,3,6,8477494,8475809,OFF,https://api-web.nhle.com/v1/gamecenter/2024020724/play-by-play,2025-01-18 16:00:00-05:00,4:00 PM,2025-01-18
653,2024020725,20242025,2,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,Florida,Anaheim,0,3,8480003,8481519,OFF,https://api-web.nhle.com/v1/gamecenter/2024020725/play-by-play,2025-01-18 18:00:00-05:00,6:00 PM,2025-01-18
837,2024020726,20242025,2,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,Montréal,Toronto,7,3,8475171,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020726/play-by-play,2025-01-18 19:00:00-05:00,7:00 PM,2025-01-18
1021,2024020727,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,Tampa Bay,Detroit,1,5,8477404,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020727/play-by-play,2025-01-18 19:00:00-05:00,7:00 PM,2025-01-18
1205,2024020728,20242025,2,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,New York,Columbus,0,1,,8478048,OFF,https://api-web.nhle.com/v1/gamecenter/2024020728/play-by-play,2025-01-18 19:00:00-05:00,7:00 PM,2025-01-18
1389,2024020729,20242025,2,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,Washington,Pittsburgh,1,4,8481656,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020729/play-by-play,2025-01-18 19:00:00-05:00,7:00 PM,2025-01-18
1573,2024020730,20242025,2,20,CGY,https://assets.nhle.com/logos/nhl/svg/CGY_light.svg,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,Winnipeg,Calgary,3,1,8483808,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020730/play-by-play,2025-01-18 19:00:00-05:00,7:00 PM,2025-01-18
1757,2024020731,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,New York,San Jose,1,4,8475754,8477405,OFF,https://api-web.nhle.com/v1/gamecenter/2024020731/play-by-play,2025-01-18 19:30:00-05:00,7:30 PM,2025-01-18
1941,2024020732,20242025,2,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,Chicago,Vegas,3,5,8477495,8475852,OFF,https://api-web.nhle.com/v1/gamecenter/2024020732/play-by-play,2025-01-18 20:00:00-05:00,8:00 PM,2025-01-18
2125,2024020733,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,Nashville,Minnesota,2,6,8474564,8477424,OFF,https://api-web.nhle.com/v1/gamecenter/2024020733/play-by-play,2025-01-18 20:00:00-05:00,8:00 PM,2025-01-18
2309,2024020734,20242025,2,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,Utah,St. Louis,2,4,8479343,8478971,OFF,https://api-web.nhle.com/v1/gamecenter/2024020734/play-by-play,2025-01-18 21:00:00-05:00,9:00 PM,2025-01-18
2493,2024020735,20242025,2,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,Vancouver,Edmonton,2,3,8480800,8477967,OFF,https://api-web.nhle.com/v1/gamecenter/2024020735/play-by-play,2025-01-18 22:00:00-05:00,10:00 PM,2025-01-18
2677,2024020736,20242025,2,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,Seattle,Los Angeles,2,4,8476905,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020736/play-by-play,2025-01-18 22:00:00-05:00,10:00 PM,2025-01-18
102,2024020737,20242025,2,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,New Jersey,Ottawa,2,1,8482245,8476341,OFF,https://api-web.nhle.com/v1/gamecenter/2024020737/play-by-play,2025-01-19 13:00:00-05:00,1:00 PM,2025-01-19
286,2024020738,20242025,2,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,Montréal,New York,4,5,8479339,8482487,OFF,https://api-web.nhle.com/v1/gamecenter/2024020738/play-by-play,2025-01-19 19:00:00-05:00,7:00 PM,2025-01-19
470,2024020739,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,Dallas,Detroit,1,4,8480027,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020739/play-by-play,2025-01-19 20:00:00-05:00,8:00 PM,2025-01-19
103,2024020740,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,Boston,San Jose,3,6,8475745,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020740/play-by-play,2025-01-20 13:00:00-05:00,1:00 PM,2025-01-20
287,2024020741,20242025,2,30,MIN,https://assets.nhle.com/logos/nhl/svg/MIN_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,Minnesota,3,1,8478508,8470594,OFF,https://api-web.nhle.com/v1/gamecenter/2024020741/play-by-play,2025-01-20 15:00:00-05:00,3:00 PM,2025-01-20
471,2024020742,20242025,2,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,55,SEA,https://assets.nhle.com/logos/nhl/svg/SEA_light.svg,Seattle,Buffalo,4,6,8476457,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020742/play-by-play,2025-01-20 16:00:00-05:00,4:00 PM,2025-01-20
655,2024020743,20242025,2,19,STL,https://assets.nhle.com/logos/nhl/svg/STL_light.svg,54,VGK,https://assets.nhle.com/logos/nhl/svg/VGK_light.svg,Vegas,St. Louis,5,4,,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020743/play-by-play,2025-01-20 18:00:00-05:00,6:00 PM,2025-01-20
839,2024020744,20242025,2,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,Tampa Bay,3,5,8482720,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020744/play-by-play,2025-01-20 19:30:00-05:00,7:30 PM,2025-01-20
1023,2024020745,20242025,2,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,2,NYI,https://assets.nhle.com/logos/nhl/svg/NYI_light.svg,New York,Columbus,1,3,8481601,8478009,OFF,https://api-web.nhle.com/v1/gamecenter/2024020745/play-by-play,2025-01-20 19:30:00-05:00,7:30 PM,2025-01-20
1207,2024020746,20242025,2,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,16,CHI,https://assets.nhle.com/logos/nhl/svg/CHI_light.svg,Chicago,Carolina,4,3,8478427,8475883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020746/play-by-play,2025-01-20 20:30:00-05:00,8:30 PM,2025-01-20
1391,2024020747,20242025,2,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,59,UTA,https://assets.nhle.com/logos/nhl/svg/UTA_light.svg,Utah,Winnipeg,2,5,8480849,8478971,OFF,https://api-web.nhle.com/v1/gamecenter/2024020747/play-by-play,2025-01-20 21:30:00-05:00,9:30 PM,2025-01-20
1575,2024020748,20242025,2,5,PIT,https://assets.nhle.com/logos/nhl/svg/PIT_light.svg,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,Los Angeles,Pittsburgh,5,1,8471675,8477968,OFF,https://api-web.nhle.com/v1/gamecenter/2024020748/play-by-play,2025-01-20 22:30:00-05:00,10:30 PM,2025-01-20
104,2024020749,20242025,2,14,TBL,https://assets.nhle.com/logos/nhl/svg/TBL_light.svg,8,MTL,https://assets.nhle.com/logos/nhl/svg/MTL_light.svg,Montréal,Tampa Bay,2,3,8478133,8478470,OFF,https://api-web.nhle.com/v1/gamecenter/2024020749/play-by-play,2025-01-21 19:00:00-05:00,7:00 PM,2025-01-21
288,2024020750,20242025,2,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,3,NYR,https://assets.nhle.com/logos/nhl/svg/NYR_light.svg,New York,Ottawa,0,5,8482109,8478048,OFF,https://api-web.nhle.com/v1/gamecenter/2024020750/play-by-play,2025-01-21 19:00:00-05:00,7:00 PM,2025-01-21
472,2024020751,20242025,2,17,DET,https://assets.nhle.com/logos/nhl/svg/DET_light.svg,4,PHI,https://assets.nhle.com/logos/nhl/svg/PHI_light.svg,Philadelphia,Detroit,1,2,8477499,8481035,OFF,https://api-web.nhle.com/v1/gamecenter/2024020751/play-by-play,2025-01-21 19:00:00-05:00,7:00 PM,2025-01-21
656,2024020752,20242025,2,28,SJS,https://assets.nhle.com/logos/nhl/svg/SJS_light.svg,18,NSH,https://assets.nhle.com/logos/nhl/svg/NSH_light.svg,Nashville,San Jose,5,7,8483565,8481020,OFF,https://api-web.nhle.com/v1/gamecenter/2024020752/play-by-play,2025-01-21 20:00:00-05:00,8:00 PM,2025-01-21
840,2024020753,20242025,2,12,CAR,https://assets.nhle.com/logos/nhl/svg/CAR_light.svg,25,DAL,https://assets.nhle.com/logos/nhl/svg/DAL_light.svg,Dallas,Carolina,2,1,8480829,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020753/play-by-play,2025-01-21 20:00:00-05:00,8:00 PM,2025-01-21
1024,2024020754,20242025,2,15,WSH,https://assets.nhle.com/logos/nhl/svg/WSH_secondary_light.svg,22,EDM,https://assets.nhle.com/logos/nhl/svg/EDM_light.svg,Edmonton,Washington,3,2,8479400,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020754/play-by-play,2025-01-21 21:00:00-05:00,9:00 PM,2025-01-21
1208,2024020755,20242025,2,7,BUF,https://assets.nhle.com/logos/nhl/svg/BUF_light.svg,23,VAN,https://assets.nhle.com/logos/nhl/svg/VAN_light.svg,Vancouver,Buffalo,3,2,8482175,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020755/play-by-play,2025-01-21 22:00:00-05:00,10:00 PM,2025-01-21
1392,2024020756,20242025,2,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,24,ANA,https://assets.nhle.com/logos/nhl/svg/ANA_light.svg,Anaheim,Florida,5,2,8477409,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020756/play-by-play,2025-01-21 22:00:00-05:00,10:00 PM,2025-01-21
289,2024020757,20242025,2,29,CBJ,https://assets.nhle.com/logos/nhl/svg/CBJ_light.svg,10,TOR,https://assets.nhle.com/logos/nhl/svg/TOR_light.svg,Toronto,Columbus,5,1,8474037,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020757/play-by-play,2025-01-22 19:30:00-05:00,7:30 PM,2025-01-22
105,2024020758,20242025,2,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,1,NJD,https://assets.nhle.com/logos/nhl/svg/NJD_light.svg,New Jersey,Boston,1,5,8476462,8474596,OFF,https://api-web.nhle.com/v1/gamecenter/2024020758/play-by-play,2025-01-22 19:00:00-05:00,7:00 PM,2025-01-22
473,2024020759,20242025,2,52,WPG,https://assets.nhle.com/logos/nhl/svg/WPG_light.svg,21,COL,https://assets.nhle.com/logos/nhl/svg/COL_light.svg,Colorado,Winnipeg,3,2,8480145,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020759/play-by-play,2025-01-22 21:30:00-05:00,9:30 PM,2025-01-22
657,2024020760,20242025,2,13,FLA,https://assets.nhle.com/logos/nhl/svg/FLA_light.svg,26,LAK,https://assets.nhle.com/logos/nhl/svg/LAK_light.svg,Los Angeles,Florida,1,2,8477960,8475311,OFF,https://api-web.nhle.com/v1/gamecenter/2024020760/play-by-play,2025-01-22 22:00:00-05:00,10:00 PM,2025-01-22
106,2024020761,20242025,2,9,OTT,https://assets.nhle.com/logos/nhl/svg/OTT_light.svg,6,BOS,https://assets.nhle.com/logos/nhl/svg/BOS_light.svg,Boston,Ottawa,0,2,8479987,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020761/play-by-play,2025-01-23 19:00:00-05:00,7:00 PM,2025-01-23
